1222757402 419402302650430 548095048607795
1222462800 11025859 5884517 11705511 6528958
1222461000 11136822 5876774 12873545 6838778
1222459200 12375385 6328271 13357000 7324153
1222457400 13213037 6868698 16291226 8574119
1222455600 15761710 6820442 18004402 7780559
1222453800 15668092 6688030 20755542 7489727
1222452000 14990261 6533113 20755542 7489727
1222450200 14019950 6155788 15179315 8537279
1222448400 17951573 7632626 23684847 8537279
1222446600 18554807 7509031 21279775 7963763
1222444800 22947139 7159824 32384658 8382337
1222443000 28876902 7132010 30943443 8382337
1222441200 26013490 7116225 28920963 7891155
1222439400 30492687 7216975 35359518 8040520
1222437600 30477289 6483045 33562704 8953835
1222435800 32927974 7844015 35005345 9732429
1222434000 34749304 8385476 38088673 8796421
1222432200 31119311 7237495 32575620 8555434
1222430400 28544559 7485978 30434485 9362474
1222428600 28147733 6887706 30268973 7451301
1222426800 27374776 7050382 29257204 8215241
1222425000 30510772 6965704 35383284 7635790
1222423200 31218184 6755253 35383284 7496519
1222421400 31057143 6741553 33682602 7090015
1222419600 32380503 6660483 33968574 7298305
1222417800 30047700 6986965 33014778 8117623
1222416000 25230595 6961330 32227362 7538912
1222414200 20485910 6867432 24458640 7466966
1222412400 18822477 5321967 23828556 6940288
1222410600 13281987 3994384 15670549 6034027
1222408800 9940133 2834590 14067675 3664857
1222407000 9507183 3156534 14067675 3664857
1222405200 3842584 2635928 4158840 3371397
1222403400 4258129 3038680 5030897 3725128
1222401600 5881818 2460832 6349834 2813882
1222399800 5186967 3094210 7697549 3557139
1222398000 4500042 2637504 5447418 3324057
1222396200 4913677 2919810 5320067 3720090
1222394400 4780637 2651628 5117375 3289433
1222392600 5666684 2841628 6680819 3693250
1222390800 4525902 2891656 4729813 3693250
1222389000 4951091 3407309 5854890 3667649
1222387200 4487877 3429880 4841706 4181777
1222385400 5589363 2891990 6810209 3879203
1222383600 6073274 3551637 6727907 5082967
1222381800 6983644 4918241 8726651 6413873
1222380000 8271739 4922167 11798786 6430811
1222378200 12084315 4933426 14321406 5520951
1222376400 9305177 5120503 10517660 6166884
1222374600 11220362 6459067 12608333 8333876
1222372800 11250758 7009728 12111346 8333876
1222371000 12829696 6409621 13802847 7433645
1222369200 12051926 5566732 13254136 6503797
1222367400 11231857 5409482 12196994 5846754
1222365600 12628244 4721038 15187390 5343928
1222363800 14623473 5520965 17823892 7006015
1222362000 20196072 7479732 24044496 8174545
1222360200 24488801 5862085 26806340 6558585
1222358400 24806119 6546368 26184875 7867986
1222356600 25756826 7575243 28424523 9974663
1222354800 30061733 9798499 35271952 10618892
1222353000 29163252 10049164 32097586 10673699
1222351200 25887170 9567789 29869487 10444993
1222349400 27156667 9575770 32021114 10440278
1222347600 30648043 9207182 32754366 10298883
1222345800 29304401 8651490 35160895 9471955
1222344000 32083254 8253519 36459440 9189102
1222342200 32594147 8657237 37373923 9599047
1222340400 30186887 7875155 33802313 10057304
1222338600 29481890 8829277 34581838 10082145
1222336800 30131345 9757419 34850014 10658896
1222335000 29125088 9415578 33187351 10776292
1222333200 35739415 9220118 39133875 10416643
1222331400 30124641 10332561 33171699 10886557
1222329600 23054254 9722740 24482262 11119388
1222327800 22739469 7437769 24852040 8181082
1222326000 20768227 6004326 23018331 6312045
1222324200 12950103 3841163 16835855 4527711
1222322400 7988029 2789412 10422915 3250013
1222320600 6378238 2675052 7527132 3053726
1222318800 4168300 2749476 4505434 3177699
1222317000 4208130 2945101 5466401 3153124
1222315200 4194016 3016476 6871335 3605874
1222313400 5796817 2832848 6975197 3273925
1222311600 6788970 3663860 7604046 4018824
1222309800 6150842 3177811 7540122 4018824
1222308000 7562304 3334714 8914489 3846380
1222306200 10188525 4128914 11517217 4637461
1222304400 9305743 4357923 10943166 4554836
1222302600 7047304 4552996 9707156 5185778
1222300800 6567682 4661796 7613887 5319248
1222299000 6105965 5357941 7237321 6367803
1222297200 7888694 5629840 10570848 5913375
1222295400 7466874 6192263 9925229 7131817
1222293600 10498286 6880566 12224575 7880997
1222291800 9270964 7934727 10580602 8779570
1222290000 10176633 6310893 12365727 7360988
1222288200 10618932 7645315 12365727 8077675
1222286400 14258072 8040110 17427824 9885149
1222284600 13689815 8486173 14698608 8939959
1222282800 14456174 7870640 17269976 8738826
1222281000 16265276 7230292 18919200 7728489
1222279200 19080465 6839011 26845943 7835117
1222277400 22999568 6509974 26845943 7360825
1222275600 20640075 6337075 22249075 6719435
1222273800 21721263 6756843 26239683 7392006
1222272000 23481810 7440768 25711568 9366419
1222270200 24121654 10273087 27615126 12101553
1222268400 31421419 9576652 34945205 10205176
1222266600 32989070 9463210 43774630 10952171
1222264800 39830348 9433765 44251324 10952171
1222263000 38051889 9063750 40739843 9759204
1222261200 37653006 10103398 42039715 10512144
1222259400 36160266 8799593 38965269 9523863
1222257600 39952127 8380773 42720023 9416087
1222255800 33685865 9647386 40396356 11075326
1222254000 30439635 9411580 33185343 10100307
1222252200 34414818 9115598 40153480 10100307
1222250400 36364769 9011568 38893242 9826283
1222248600 37591732 8767766 42268959 9092866
1222246800 32045981 8555856 35774634 9462943
1222245000 38146331 8010694 42174587 9462943
1222243200 28283897 6494746 34044303 7598052
1222241400 23536211 5024468 25223947 5748893
1222239600 19776542 4383620 22870137 4690846
1222237800 17568075 4069024 31546770 4564441
1222236000 8558365 2824626 10825578 3440222
1222234200 7059634 2286302 8670980 2586512
1222232400 5106835 2385165 6896118 3034597
1222230600 4227644 2225346 5414459 2491680
1222228800 4321917 2145436 5091781 2340895
1222227000 5094677 2252684 6253517 2711301
1222225200 5074037 2098404 5652960 2455224
1222223400 6109199 2148844 9325786 2500614
1222221600 7750016 2239426 9384500 2541469
1222219800 9644586 2417415 10885065 2675313
1222218000 8539797 2648155 9477783 2792979
1222216200 7372003 3172008 8741634 3628504
1222214400 6827251 3981815 7576463 4790220
1222212600 6698706 4384693 7871887 4698175
1222210800 8890685 4844242 10236001 5302913
1222209000 8070562 4831898 9097998 5415706
1222207200 8968413 5107474 9889556 5415706
1222205400 11566282 5349890 13533577 6000015
1222203600 13165343 6188740 13913272 6596857
1222201800 14432688 6100056 21127247 7798382
1222200000 13396116 5845623 15694294 7798382
1222198200 15515290 6081071 16738638 7299314
1222196400 15726341 7213002 18121615 7795905
1222194600 17687760 7183962 19648406 7893631
1222192800 18159055 7978042 20662892 9694709
1222191000 15062480 6535549 17606220 7076375
1222189200 18189642 7543363 20201725 8964661
1222187400 20127647 6846154 27398006 7457177
1222185600 24383433 7294034 30814497 8153719
1222183800 25212397 8746502 28433466 10030688
1222182000 29074011 8068700 31028876 9209467
1222180200 35137379 8924920 41860591 9853463
1222178400 40894909 8775112 43599843 10121770
1222176600 40665995 9469607 45318363 10036529
1222174800 37341591 9349880 47268724 10036529
1222173000 41075404 7490960 47268724 8366031
1222171200 36171536 9237107 39565305 11707923
1222169400 32595427 8214563 37060408 8620043
1222167600 28814765 7500031 32213137 7801513
1222165800 16870219 7787386 29584693 9090965
1222164000 71 9636235 90 10647917
1222162200 92 29164085 121 60665827
1222160400 73 31141884 94 60665827
1222158600 72 8480464 89 9253020
1222156800 77 7872570 109 8283976
1222155000 1997 7342317 11617 7778248
1222153200 76 5128800 183 5829525
1222151400 120 4646157 183 5510101
1222149600 70 3420062 85 3937148
1222147800 69 3531166 90 3988896
1222146000 78 3003385 100 3486253
1222144200 101 3238824 197 3576071
1222142400 64 3117526 79 3762040
1222140600 71 3338227 115 3800196
1222138800 60 3350368 80 3723951
1222137000 55 3204413 71 3529670
1222135200 37 3147437 57 3257743
1222133400 48 2819035 72 3097722
1222131600 47 3154737 62 3673686
1222129800 67 3433079 123 3673686
1222128000 55 3123341 114 3365208
1222126200 59 4144366 74 5086663
1222124400 54 5291585 82 5679021
1222122600 72 5037392 113 5832150
1222120800 98 5144478 166 5530829
1222119000 86 4905589 174 5223947
1222117200 75 5916579 125 7120533
1222115400 64 5558642 78 6424882
1222113600 58 5268286 76 5771569
1222111800 59 6101376 69 6987509
1222110000 52 6255063 66 7334820
1222108200 65 7871699 80 8280646
1222106400 92 7547679 264 8488267
1222104600 69 8166062 85 9345250
1222102800 53 7791650 64 8747036
1222101000 60 8419324 73 8860564
1222099200 63 9535546 103 11358072
1222097400 57 9172284 73 10013817
1222095600 72 8866117 91 9705867
1222093800 16469601 8570134 36367931 8953064
1222092000 32816219 8185752 37429543 9889662
1222090200 38988771 7395366 41461189 7861076
1222088400 41521127 7840029 44456239 8493114
1222086600 38688335 8712323 43361395 9023951
1222084800 36584324 8324332 41737037 8812426
1222083000 30403739 7760777 34857993 8066093
1222081200 35115016 7665921 45737666 8417948
1222079400 39674161 8021739 48942532 8700806
1222077600 33376804 7396349 40579765 8907348
1222075800 42741656 8112817 49531688 8907348
1222074000 42971503 7792745 47092512 9174038
1222072200 32744475 6674651 37752819 7705438
1222070400 35313789 5304807 45338679 5669641
1222068600 33072223 4544247 45338679 5669641
1222066800 23593701 3861862 33191503 4381091
1222065000 13264594 2967214 18231122 3446959
1222063200 6456016 2447134 7994106 3446959
1222061400 5691876 1936471 7050902 2058291
1222059600 3935559 1873864 4606537 2146977
1222057800 3745403 2035327 4425653 2537092
1222056000 3558891 2037142 3810238 2474034
1222054200 4239368 2112576 5387302 2474034
1222052400 4527850 1935939 5558882 2251629
1222050600 5269737 2022827 6540833 2662720
1222048800 5251152 2166908 5949588 2637165
1222047000 6152572 2410144 6918490 2668388
1222045200 5050873 2461886 9238524 2744677
1222043400 6323916 2293589 9238524 2652660
1222041600 5131483 2699845 5550201 3004540
1222039800 5755626 3733268 7546478 4772649
1222038000 7007396 4401797 8838232 4934906
1222036200 8982923 4360279 11004999 5131258
1222034400 9099380 4417124 13020985 4941071
1222032600 10406756 3942278 14261661 4720730
1222030800 11674680 4755937 12893558 5278643
1222029000 11383738 5228583 12893558 5817688
1222027200 10759606 6193701 11904800 6817491
1222025400 11993065 5388934 13791166 6157245
1222023600 13670287 5529103 17574205 7234190
1222021800 15168922 6174209 17642012 7003149
1222020000 13025272 6025179 13992633 6396535
1222018200 12551342 5414551 15152336 6053482
1222016400 15566333 5236824 17179645 5545701
1222014600 15243388 4946216 19022161 5623834
1222012800 16920580 5547114 17964779 6332140
1222011000 16009417 4332216 18096001 5251984
1222009200 11788963 5455861 12540690 6197535
1222007400 16354449 5502049 20342640 6482174
1222005600 16896272 5463651 18144710 6359299
1222003800 15043369 5635891 17294119 6613968
1222002000 14639881 6620961 15497276 7102559
1222000200 15077096 6256427 17287005 6742482
1221998400 12345547 6283390 14110476 7028339
1221996600 10598157 4816261 11299332 5617668
1221994800 10000795 5356576 11937320 6099219
1221993000 10423679 5118892 13621740 5829707
1221991200 11548252 4304264 13621740 5116753
1221989400 9996386 4683869 13466533 5081785
1221987600 8751378 3971117 11089670 4522399
1221985800 6229166 4164458 7889045 4774436
1221984000 5145829 3448127 5700158 4774436
1221982200 4621530 3667302 5977679 4435277
1221980400 4018688 2640605 4386000 3381368
1221978600 4143653 3033693 5974648 3581050
1221976800 3343125 3315862 3558463 4534902
1221975000 3562667 4167657 3984925 4516720
1221973200 3227309 2627105 3597871 3455709
1221971400 3742163 2310679 4901366 2703426
1221969600 3467973 2947071 3702924 3236450
1221967800 4028830 2957290 6475538 3021572
1221966000 4930459 2911435 6475538 3204661
1221964200 5523782 2796450 5920265 3514823
1221962400 5617270 3651407 6014786 4473228
1221960600 5630104 3931072 6567788 4135835
1221958800 4836290 3058420 6124910 3727620
1221957000 5609762 3960529 10041116 5741986
1221955200 5871607 6296384 10706589 7479854
1221953400 5801781 6355549 6508147 6984265
1221951600 6183786 5640711 7216577 6833887
1221949800 7804681 5741569 11656767 6312164
1221948000 8042155 5161479 9072598 5590845
1221946200 8953925 5730278 10783511 6243731
1221944400 10297225 4935669 12507635 6143397
1221942600 11271050 5570124 12376287 6143397
1221940800 10679330 6212578 12202625 7013805
1221939000 11883063 6060690 13877546 6866018
1221937200 9286611 6356406 11493474 7577953
1221935400 10476658 6759622 13402728 7577953
1221933600 11381144 6940141 14043094 8269953
1221931800 10942728 7492750 15463133 8514838
1221930000 10147138 7142401 10961235 8514838
1221928200 11535159 7464544 12772369 8463986
1221926400 12343114 6596463 14278922 7041096
1221924600 17401759 6615363 26918672 7094675
1221922800 13381639 5121086 19368669 5957563
1221921000 12495895 6751055 16572876 8042941
1221919200 14594230 7416945 17439799 8448080
1221917400 12892145 6738497 15457328 7145052
1221915600 11755148 5593203 15457328 6649774
1221913800 12281906 6842789 13580726 8021405
1221912000 13619624 7683770 15524474 8678413
1221910200 12290041 6908304 15133057 7544271
1221908400 11319342 6320871 14716653 7211647
1221906600 13539577 5788879 15497495 6694924
1221904800 12723159 5255086 15214796 5903900
1221903000 14881732 5514569 17747853 7535520
1221901200 12206468 6759204 13387235 7535520
1221899400 9574991 5250526 11919430 5975493
1221897600 9759249 5142708 10630880 5878815
1221895800 9353878 5376724 11777849 5762408
1221894000 8562647 4201565 12588656 4550329
1221892200 6316414 3609146 8262975 3848707
1221890400 5330940 3014871 8347734 3412238
1221888600 4772836 3329643 5928703 4019891
1221886800 3531745 2792608 4253173 3218112
1221885000 4002169 3057262 5068659 3543915
1221883200 4056840 3290730 4844580 3998886
1221881400 4494584 4233633 5725349 4944225
1221879600 5270696 3492486 6487050 4807415
1221877800 6065019 3923149 7437302 4313739
1221876000 6041119 4008502 7213800 5033943
1221874200 7521743 4889872 9996470 5513162
1221872400 5902296 3455447 6935651 3859962
1221870600 5572318 3924404 6290363 4855188
1221868800 6048945 5164580 7149180 5890135
1221867000 7156926 6095303 10261257 6651900
1221865200 5723054 5836788 7257640 6345872
1221863400 6776187 5738720 7722151 6208167
1221861600 8945084 5624746 9901016 6502822
1221859800 8879761 6180625 11037037 6568017
1221858000 8901301 5660829 11076309 7242857
1221856200 10907490 7869654 15001936 9549820
1221854400 11311513 6641894 15001936 7816483
1221852600 12531289 7210754 15585923 8598492
1221850800 14705541 6996132 17124207 9263715
1221849000 15989576 6839432 18103804 7875247
1221847200 16962766 6224645 17974110 6946668
1221845400 18426462 8039397 22484534 9324536
1221843600 21675615 8234876 23560224 9324536
1221841800 22516808 8164931 23818022 10008922
1221840000 24361599 9180756 26319754 10008922
1221838200 27798699 9138186 32296058 10183804
1221836400 32774760 8756935 36296848 9237955
1221834600 35508778 9323635 41250288 10188587
1221832800 38196233 10006479 42344105 10609714
1221831000 34312937 10237320 37464919 12068863
1221829200 36956881 11345077 44791415 12378276
1221827400 42702537 10460879 51563906 10926870
1221825600 34074848 9987267 37789171 10860068
1221823800 39696539 8635262 42627080 9348637
1221822000 30748425 7940952 33201221 8356044
1221820200 30905514 8762701 42433582 9916461
1221818400 41405088 9776648 48513330 11095469
1221816600 46665275 9857500 53270917 10294752
1221814800 43294433 8818309 46156949 9393096
1221813000 36754399 6991357 41083672 8459959
1221811200 34121757 6756403 40431989 7776940
1221809400 28722600 6020716 31143619 6936793
1221807600 26265224 5537695 33640060 6575767
1221805800 16327131 4598294 24450993 5246147
1221804000 11267155 4380745 15373884 4858144
1221802200 7125521 3988266 8188720 4536813
1221800400 5345043 3827115 7804508 4288640
1221798600 6188021 3752501 7534459 4136659
1221796800 5136869 3758157 5731137 4094058
1221795000 5290272 4259619 5705377 5173216
1221793200 5399118 4379502 5752787 4954615
1221791400 6525501 4138950 7960645 4405143
1221789600 6370985 5534392 7131967 6775433
1221787800 7266563 6519382 9493238 7391626
1221786000 6563438 6228542 8990458 6954716
1221784200 6154601 6050352 6946614 6661518
1221782400 5866777 5934119 7773833 6425571
1221780600 6881885 6622162 8574482 7357068
1221778800 8134180 7028937 11076356 8364406
1221777000 7859771 7744107 10937840 9584119
1221775200 11431294 8737184 14588543 10166876
1221773400 14600636 9311981 16941181 10166876
1221771600 13047774 7008953 15567079 8060787
1221769800 15681375 7150141 17062115 7415715
1221768000 12414216 7091371 14169628 8975513
1221766200 13185656 7586960 15471398 8596066
1221764400 15046709 7017104 20442282 7900363
1221762600 19654847 7116640 23552330 7686219
1221760800 19616438 7103740 21225751 8278441
1221759000 19674200 6951370 21951423 7973092
1221757200 20342549 7647347 22384011 8472903
1221755400 25138656 8298769 29037166 9424095
1221753600 31152082 9413731 35802591 11087839
1221751800 39070224 10757424 45233083 12367708
1221750000 38897576 8947245 44446413 10410206
1221748200 36619676 9434322 42246682 11419722
1221746400 37322686 10300351 43864196 11419722
1221744600 43992116 9411797 47432541 9962447
1221742800 47172301 9214900 54958137 10264532
1221741000 46559961 7928106 53421729 8906533
1221739200 44348011 7383122 54259354 8035602
1221737400 49165520 7034447 54259354 7948278
1221735600 43823869 7223396 55466562 8022453
1221733800 35207835 7623963 48314084 8061758
1221732000 43772318 8520407 51334401 9583807
1221730200 42571741 9610058 51255362 10386686
1221728400 46185160 10589103 55102952 10983632
1221726600 31636313 10235782 35892116 12062819
1221724800 29263807 7838577 34642795 9232174
1221723000 30325336 7819074 35623281 9232174
1221721200 26318221 6375327 34999578 7856508
1221719400 19190652 4664739 27330601 5073871
1221717600 11965233 4655052 14838424 5073871
1221715800 8567437 3974074 10790707 4657614
1221714000 5598521 3377161 6071318 4323273
1221712200 4510458 3578847 5712853 4031550
1221710400 4650060 3602125 5184646 3816473
1221708600 5069933 3778414 6219556 4210090
1221706800 6621003 3584988 7286865 4516942
1221705000 7305440 4250405 7953858 4576075
1221703200 6852124 4502952 9045849 5507129
1221701400 10015276 4216216 12573829 4901774
1221699600 8489732 4775151 9286940 5287103
1221697800 7228455 5414035 9406574 6187135
1221696000 6545205 5053599 7965467 6633305
1221694200 7381845 6589048 9261303 7411681
1221692400 7705861 6949008 10424361 7534114
1221690600 10328648 7035231 11123483 7623898
1221688800 10604365 6715613 12814823 7316427
1221687000 11290471 7226459 12814823 8131676
1221685200 10884403 7820968 12350467 8325677
1221683400 12284093 8251553 13756268 8588681
1221681600 13413844 7852267 14083874 8380550
1221679800 13675685 7176781 15465305 8191877
1221678000 15990383 8207978 18706859 8822011
1221676200 15580740 8696200 17171891 10090911
1221674400 30373941 7811519 40061791 8647339
1221672600 34800252 7376182 39417796 8444757
1221670800 35705065 7038091 39417796 8526223
1221669000 37396874 6704680 44476572 7238870
1221667200 43185952 8194392 47866585 11333142
1221665400 47320519 10142102 50410592 11333142
1221663600 46510208 9805873 50542484 10618916
1221661800 53327075 9647636 61852266 10618916
1221660000 50771111 10499940 54721407 11322560
1221658200 54180186 9513974 60319246 9986591
1221656400 52430448 8733431 57073212 9125290
1221654600 57944842 8574940 65139281 9258147
1221652800 55494133 8599527 58729360 9221307
1221651000 44747678 7702050 58386198 8738514
1221649200 42962219 7095602 47934393 7993176
1221647400 34845777 7740826 41421839 9118591
1221645600 38023552 8600923 41831828 9167836
1221643800 35682423 8440945 38003020 9130358
1221642000 32777816 8091637 38981303 8502060
1221640200 38178857 8568005 39982272 9065948
1221638400 32898289 7032957 39233799 7575452
1221636600 28441945 7922757 32061868 9425910
1221634800 27290528 6570768 32061868 8209059
1221633000 18306733 5190731 22375379 5659053
1221631200 8253759 4039849 9881366 4835056
1221629400 7006498 4014784 8089482 5404089
1221627600 4378146 3020395 4738573 3925513
1221625800 4591296 4540839 5615554 5147790
1221624000 4391940 4324317 5384389 5213624
1221622200 5747681 4570145 8416228 5270473
1221620400 5272737 3935841 6036379 4225747
1221618600 6518798 4112130 7307011 4793473
1221616800 6626619 4087804 7445840 4648254
1221615000 7072416 4572117 9165957 5077717
1221613200 6485483 4120508 7429744 4894957
1221611400 6286729 5764156 6974789 6581516
1221609600 7104889 5180629 10070245 6378619
1221607800 7706161 5425025 10988580 6063216
1221606000 8346939 6054868 10988580 6451045
1221604200 8872769 7083504 10986364 7857140
1221602400 9355900 6594198 10387957 7177958
1221600600 10083336 7795057 11443929 9084195
1221598800 9232549 7924662 11983229 8665124
1221597000 11172296 8730739 12041209 9207003
1221595200 12551861 10135272 13362639 10775093
1221593400 12964969 8265297 14266471 9656752
1221591600 12996623 9756124 13962321 11039559
1221589800 12650716 7273115 15226248 8126045
1221588000 11804589 8447665 16380705 9142198
1221586200 19591775 7833441 25218400 9831096
1221584400 22567097 8624259 38619915 9374701
1221582600 30399073 9488332 38619915 9933116
1221580800 21750388 10105191 23615285 11099655
1221579000 25807630 10359014 30390703 11423475
1221577200 33872567 11730278 43557918 12629232
1221575400 36584940 11218590 40832108 12416038
1221573600 36462126 11252421 39289503 13077233
1221571800 32686054 13027352 42039058 14169113
1221570000 36537951 11124413 43298427 12555578
1221568200 37969379 10137407 44003751 10783670
1221566400 41227432 9673628 44003751 12091635
1221564600 37403960 11523256 46757576 12689494
1221562800 35471147 7554479 46757576 8280580
1221561000 31040332 7983505 33799159 9197159
1221559200 35148414 8761864 44021847 9241104
1221557400 36407288 9060434 41524142 9779391
1221555600 32484900 8144365 41506817 9020863
1221553800 34025099 7971961 38970622 9501400
1221552000 30249435 7661233 33644554 8897025
1221550200 35754611 8579194 44463221 9445060
1221548400 24018876 7088907 29904286 8727187
1221546600 19395197 4633254 23853079 5982632
1221544800 9361782 3222201 11994403 3599808
1221543000 6934614 2867863 8141555 3202801
1221541200 5458243 2807190 7619157 3463343
1221539400 4990927 3107954 6234700 3655366
1221537600 4246889 2362323 7410601 2552733
1221535800 6172384 2462907 8858022 2686242
1221534000 4628700 2594327 5066749 2963663
1221532200 5507502 3121903 6836134 3637690
1221530400 5655010 3090955 6285127 4086029
1221528600 5920515 2933630 6828967 4174657
1221526800 6128307 3725244 6627497 4214503
1221525000 6817622 4617448 7586619 5087718
1221523200 6555945 4541171 7570935 5715885
1221521400 7087285 4925694 7811574 6150745
1221519600 6613942 3673326 7205915 4012315
1221517800 6889225 3985250 7803865 4540913
1221516000 7749724 4351614 8815067 5740417
1221514200 8359142 5788911 10108002 8322174
1221512400 10115093 6729314 10670360 8322174
1221510600 9886872 7543264 11001703 7759396
1221508800 11615055 6514016 13261290 7335965
1221507000 11783590 6834208 13322210 7782941
1221505200 12918349 7605193 16003623 8419333
1221503400 14447878 7718000 17880471 8319962
1221501600 15999280 7228747 18013472 8235867
1221499800 13970383 8148087 15396308 9067643
1221498000 16719758 8044107 18078483 8948724
1221496200 18189971 7782978 20137324 9800544
1221494400 28028648 8258363 41818837 9800544
1221487200 32760290 7801326 40027646 11178878
1221480000 33651166 6639514 46150261 9552779
1221472800 34187363 6878032 43800338 9428729
1221465600 21100847 5758769 34044061 7866571
1221458400 5783622 4042650 11264032 4698907
1221451200 6056719 4269651 9485933 5383476
1221444000 5931740 4382979 10388125 4893537
1221436800 6226542 5620319 9190691 7634159
1221429600 7087517 7023470 9021548 8697021
1221422400 10250234 9070830 12314213 13086183
1221415200 11316392 8139389 16527328 10486613
1221408000 11705306 7874440 15605592 9436479
1221400800 11537014 7998699 14767670 8941425
1221393600 10534391 8079535 14222727 10009952
1221386400 7832915 9247204 11899423 11275294
1221379200 4701611 7274542 7612052 9507101
1221372000 3320430 4270118 4287181 7958656
1221364800 4531720 4525729 6944037 5423932
1221357600 4558072 4591615 6003728 6293350
1221350400 6159826 5353724 10840017 7691065
1221343200 7727525 5850224 9701677 7323403
1221336000 11054979 7243264 15046123 8922410
1221328800 12129135 7556904 16301083 8899579
1221321600 11897951 6700098 14381012 9164899
1221314400 14612936 7293745 25124207 9252759
1221307200 10875768 6918540 16370114 7963164
1221300000 8905387 6290620 12879416 8418535
1221292800 6415638 5877898 9785307 7825625
1221285600 3793623 3065942 5529871 4460425
1221278400 4104048 3000390 6469468 3674264
1221271200 5772660 3291545 11436674 4177474
1221264000 7598011 4162477 22885918 5411996
1221256800 7361078 5034683 10119060 6841557
1221249600 12387727 5533042 15890750 7253795
1221242400 13463983 5510653 18825988 6799604
1221235200 21317458 8186319 32250907 9768344
1221228000 28416652 8510450 33623710 11494420
1221220800 25740089 7680032 33776270 10650241
1221213600 27765964 7560134 34478468 10820270
1221206400 18483041 4661156 27157384 6612690
1221199200 5366475 2763138 9969518 3166367
1221192000 4944740 3005406 7514120 3783258
1221184800 5562953 3455902 7797675 4376162
1221177600 6066089 4425087 10465964 5715387
1221170400 8209874 5131654 11112946 6073328
1221163200 10179465 5745538 13795358 8026498
1221156000 15849562 5803199 23701512 7675136
1221148800 23191585 7484227 29790750 8903298
1221141600 28484846 8578257 36515570 10191916
1221134400 22621694 6609482 27227355 8824824
1221127200 22264589 5668173 26927189 6571074
1221120000 16436655 4304214 25765664 5910341
1221112800 6185824 2560076 13660937 3333320
1221105600 4164721 2732510 6256505 3410097
1221098400 5405203 2664138 7717142 3390381
1221091200 7531071 4654674 11371401 6010301
1221084000 9098707 6240168 10998376 7699260
1221076800 11278106 7545346 15350268 10087695
1221069600 15145553 6623738 20635152 8529805
1221062400 24239178 7342563 33713867 9541376
1221055200 32126798 8605192 37840397 12022751
1221048000 28082719 7182467 35903610 8836063
1221040800 30861438 7598589 36935006 8826041
1221033600 18779138 4612321 28330135 7055055
1221026400 5056475 2352609 8580425 2857793
1221019200 4490410 2395746 10623492 2934472
1221012000 5346619 2888605 7357890 4256019
1221004800 5676763 3663350 7161519 4408173
1220997600 6728730 5469486 9033274 7869284
1220990400 13071287 6592410 21648005 8296846
1220983200 14629278 7305714 18307980 9290825
1220976000 22118891 6980347 36298798 8302821
1220968800 28909673 8340868 35026853 11396186
1220961600 26563482 6586659 36416065 9923257
1220954400 32465189 6275982 41521577 8043134
1220947200 19705814 3804261 29217492 5923517
1220940000 5459431 2620310 10407549 3171164
1220932800 4408700 3117598 6474971 3964349
1220925600 5244660 3289475 6609422 3865346
1220918400 6350519 4712016 9406593 5826207
1220911200 8842544 5612292 12458401 7064483
1220904000 13064844 6151759 18598850 7808802
1220896800 17258929 6160458 22694983 7706368
1220889600 32326774 6815835 40514392 7902466
1220882400 35130803 6381994 41223490 7177736
1220875200 31329805 5783880 45565756 7637174
1220868000 34038041 5582160 45565756 7829817
1220860800 21401873 4345433 32014892 6266469
1220853600 5475378 2900219 8685685 3923505
1220846400 4820513 2621842 7250351 3019325
1220839200 5474767 3103140 6810639 3950613
1220832000 5373054 3832170 7344000 4826744
1220824800 7911733 4807806 11058430 5672414
1220817600 9379243 5337731 11272832 6937021
1220810400 11055953 7273438 14112076 9375404
1220803200 11573444 6407153 15468756 7901179
1220796000 11356440 5824860 16647110 7212357
1220788800 10169306 5280135 12495355 6607720
1220781600 7699362 5435252 10339272 6852166
1220774400 4855024 3344787 7053856 4534837
1220767200 3596849 2629715 4590654 3439233
1220760000 4920818 2510967 8502413 3179719
1220752800 5149282 2549028 6526000 3219967
1220745600 6397333 3475595 8432573 5302673
1220738400 8520095 4801805 14141491 6257181
1220731200 9572568 5762672 17390407 6617479
1220724000 10823217 6646243 14059501 7889820
1220716800 13324199 5692353 17033584 6719834
1220709600 12186995 5331526 18174572 8219836
1220702400 10232980 4524742 14581609 5826896
1220695200 8544937 3980161 14421117 5484451
1220688000 6348250 2690241 14421117 3909654
1220680800 3500745 2191505 4986566 2965595
1220673600 4366834 2393379 8125835 3517065
1220666400 6081729 2716163 7814641 3769046
1220659200 5685963 3963536 7344490 5947644
1220652000 8821818 4833548 12151384 7606245
1220644800 12354561 5732654 17004818 7606245
1220637600 17909653 6268192 22513929 7469676
1220630400 28028487 7788114 35530618 9456090
1220623200 31479858 8367041 34403408 9714736
1220616000 32275598 7031454 38843022 8713190
1220608800 29616167 6870460 35645581 9134379
1220601600 20741451 4672868 27681147 6629822
1220594400 6264263 2464017 10036177 3509370
1220587200 5224829 2785840 7700755 3562788
1220580000 6076742 2989833 7226522 3905841
1220572800 6005025 4313860 8380232 5801501
1220565600 8774746 6567055 11748687 8318379
1220558400 12046724 7391466 15833892 9563215
1220551200 15258714 6651447 21532028 8185827
1220544000 26214736 8360483 33922265 9914297
1220536800 25457996 7919223 31772069 10236278
1220529600 24329647 5612060 31507559 6943178
